,overall_rating,potential,international_reputation(1-5),value_euro
14373,70,80,1,2200000.0
14374,70,73,1,2200000.0
14375,70,76,1,2500000.0
14376,70,76,1,2100000.0
14377,70,70,1,1800000.0
14378,70,70,1,1300000.0
14379,70,70,1,120000.0
14380,70,70,1,1300000.0
14381,70,71,1,1700000.0
14382,70,70,1,1900000.0
14383,70,85,1,3800000.0
14384,70,75,1,1700000.0
14385,70,70,1,1900000.0
14386,70,78,1,2600000.0
14387,70,77,1,2500000.0
14388,70,85,1,3900000.0
14389,70,70,1,1900000.0
14390,70,75,1,2300000.0
14391,70,83,1,3100000.0
14392,70,72,1,1700000.0
14393,70,70,1,1800000.0
14394,70,70,1,1300000.0
14395,70,79,1,2800000.0
14396,70,79,1,2800000.0
14397,70,70,1,1900000.0
14398,70,70,2,1800000.0
14399,70,78,1,2600000.0
14400,70,70,1,1700000.0
14401,70,72,1,1800000.0
14402,70,71,1,1700000.0
14403,70,71,1,1600000.0
14404,70,70,1,1200000.0
14405,70,70,1,1200000.0
14406,70,72,1,2100000.0
14407,70,70,1,120000.0
14408,70,72,1,2200000.0
14409,70,70,1,1800000.0
14410,70,70,1,1500000.0
14411,70,80,1,2800000.0
14412,70,70,1,1400000.0
14413,70,70,2,875000.0
14415,70,70,1,1400000.0
14416,70,70,2,1300000.0
14417,70,70,1,1400000.0
14418,70,70,2,1000000.0
14419,70,70,1,725000.0
14420,70,75,1,2000000.0
14421,70,75,1,2000000.0
14422,70,71,1,2100000.0
14423,70,71,1,2000000.0
14424,70,70,1,1600000.0
14425,70,79,1,2400000.0
14426,70,74,1,2300000.0
14427,70,70,1,1300000.0
14428,70,74,1,2400000.0
14429,70,70,1,1400000.0
14430,70,70,1,550000.0
14431,70,71,1,1700000.0
14432,70,82,1,3200000.0
14433,70,75,1,2000000.0
14434,70,78,1,2600000.0
14435,70,70,1,1300000.0
14436,70,77,1,2100000.0
14437,70,70,1,900000.0
14438,70,70,1,1000000.0
14439,70,77,1,2500000.0
14440,70,70,1,1800000.0
14441,70,70,1,1900000.0
14442,70,70,1,425000.0
14443,70,70,1,1800000.0
14444,70,70,1,1100000.0
14445,70,71,1,2100000.0
14446,70,75,1,2000000.0
14447,70,73,1,2300000.0
14448,70,70,2,425000.0
14449,70,70,1,975000.0
14450,70,70,1,425000.0
14451,70,73,1,2200000.0
14452,70,70,1,1800000.0
14453,70,71,1,1700000.0
14454,70,70,1,1400000.0
14455,70,70,1,1700000.0
14456,70,70,1,1800000.0
14457,70,70,1,1500000.0
14458,70,70,1,1400000.0
14459,70,71,1,2100000.0
14461,70,70,1,120000.0
14462,70,70,1,1100000.0
14463,70,70,1,1300000.0
14464,70,70,1,120000.0
14465,70,70,1,1800000.0
14466,70,79,1,2700000.0
14467,70,74,1,2300000.0
14468,70,70,1,1800000.0
14469,70,72,1,2200000.0
14470,70,74,1,1900000.0
14471,70,79,1,2400000.0
14472,70,77,1,2100000.0
14473,70,70,1,1800000.0
14474,70,71,1,1800000.0
14475,70,71,1,1400000.0
14477,70,71,1,1700000.0
14478,70,70,1,1500000.0
14479,70,70,1,1400000.0
14480,70,70,1,1400000.0
14481,70,71,1,2100000.0
14482,70,70,1,1000000.0
14483,70,70,1,775000.0
14484,70,70,1,1900000.0
14485,70,84,1,3900000.0
14486,70,75,1,2400000.0
14487,70,71,1,2100000.0
14488,70,79,1,2700000.0
14489,70,70,2,1800000.0
14490,70,70,2,1600000.0
14491,70,70,1,1200000.0
14492,70,70,2,1100000.0
14493,70,78,1,2600000.0
14494,70,70,1,1300000.0
14495,70,70,1,550000.0
14496,70,70,1,1400000.0
14497,70,70,1,1800000.0
14498,70,78,1,2600000.0
14499,70,70,1,900000.0
14500,70,78,1,2200000.0
14501,70,72,1,1800000.0
14502,70,74,1,1900000.0
14503,70,72,1,1800000.0
14504,70,84,1,3900000.0
14505,70,71,1,1700000.0
14506,70,70,1,1000000.0
14507,70,70,1,1500000.0
14508,70,71,1,1700000.0
14509,70,70,1,1600000.0
14510,70,76,1,2100000.0
14511,71,71,1,2400000.0
14512,71,72,1,2700000.0
14513,71,75,1,3100000.0
14514,71,79,1,2600000.0
14515,71,85,1,4400000.0
14516,71,71,1,2200000.0
14517,71,71,1,1500000.0
14518,71,78,1,2800000.0
14519,71,71,1,2400000.0
14520,71,71,1,1500000.0
14521,71,71,1,2500000.0
14522,71,72,1,2300000.0
14523,71,71,1,1800000.0
14524,71,71,1,1600000.0
14525,71,77,1,3200000.0
14526,71,71,1,1400000.0
14527,71,71,1,950000.0
14528,71,83,1,4200000.0
14529,71,76,1,3200000.0
14530,71,71,1,2500000.0
14531,71,71,1,2500000.0
14532,71,71,1,1900000.0
14533,71,71,1,1200000.0
14534,71,74,1,2500000.0
14535,71,71,1,1800000.0
14536,71,71,1,2300000.0
14537,71,78,1,3400000.0
14538,71,72,1,1900000.0
14539,71,73,1,2400000.0
14540,71,71,1,2100000.0
14542,71,75,1,3100000.0
14543,71,71,1,725000.0
14544,71,71,1,1800000.0
14545,71,71,1,1800000.0
14546,71,71,1,2400000.0
14547,71,71,1,2000000.0
14548,71,71,1,2000000.0
14549,71,72,1,2200000.0
14550,71,71,1,1800000.0
14551,71,76,1,3200000.0
14552,71,71,1,1500000.0
14553,71,72,1,2800000.0
14554,71,71,1,725000.0
14555,71,71,1,1400000.0
14556,71,71,1,2400000.0
14557,71,71,2,950000.0
14558,71,71,1,1600000.0
14559,71,83,1,4100000.0
14560,71,81,1,3400000.0
14562,71,71,1,1600000.0
14563,71,71,2,850000.0
14564,71,71,1,950000.0
14565,71,73,1,2900000.0
14566,71,71,1,1900000.0
14567,71,80,1,3600000.0
14568,71,78,1,2800000.0
14569,71,71,1,1200000.0
14570,71,78,1,3300000.0
14571,71,71,1,1800000.0
14572,71,71,1,2400000.0
14573,71,76,1,2700000.0
14574,71,71,1,2500000.0
14575,71,81,1,3400000.0
14576,71,78,1,2400000.0
14577,71,71,1,2000000.0
14578,71,71,1,2500000.0
14579,71,71,1,2600000.0
14580,71,75,1,3100000.0
14581,71,71,1,1900000.0
14582,71,72,1,1800000.0
14583,71,82,1,3400000.0
14584,71,83,1,4200000.0
14585,71,71,1,2400000.0
14586,71,71,1,2600000.0
14587,71,71,2,2200000.0
14588,71,71,1,1600000.0
14589,71,78,1,2800000.0
14590,71,74,1,2900000.0
14591,71,71,1,160000.0
14592,71,71,1,1300000.0
14593,71,71,1,1500000.0
14594,71,71,1,1800000.0
14595,71,79,1,3000000.0
14596,71,71,1,675000.0
14597,71,79,1,3500000.0
14598,71,77,1,2400000.0
14599,71,71,1,2000000.0
14600,71,71,1,1600000.0
14601,71,72,1,2700000.0
14602,71,71,1,1800000.0
14603,71,72,1,2700000.0
14604,71,72,1,2800000.0
14605,71,72,1,2700000.0
14606,71,71,2,2300000.0
14607,71,74,1,3000000.0
14608,71,74,1,2500000.0
14609,71,71,1,2400000.0
14610,71,74,1,3000000.0
14611,71,75,1,2200000.0
14612,71,71,1,2400000.0
14613,71,71,1,2400000.0
14614,71,71,1,2100000.0
14615,71,71,1,675000.0
14616,71,76,1,2700000.0
14617,71,71,1,1600000.0
14618,71,71,1,2300000.0
14619,71,71,1,2200000.0
14620,71,78,1,3300000.0
14621,71,80,1,3700000.0
14622,71,72,1,2200000.0
14623,71,81,1,3300000.0
14624,71,71,1,1900000.0
14625,71,71,1,1600000.0
14626,71,75,1,2600000.0
14627,71,73,1,2200000.0
14628,71,71,1,2300000.0
14629,71,80,1,3700000.0
14630,71,77,1,3200000.0
14631,71,71,1,1200000.0
14632,71,71,1,2100000.0
14633,71,71,1,2500000.0
14634,71,77,1,2400000.0
14635,71,71,1,1900000.0
14636,71,77,1,3200000.0
14637,71,71,1,1000000.0
14638,71,71,1,1800000.0
14639,71,71,1,1400000.0
14640,71,71,2,1600000.0
14641,71,71,1,1200000.0
14642,71,71,1,1800000.0
14643,71,71,1,1800000.0
14644,71,90,1,4400000.0
14645,71,76,1,2700000.0
14646,71,74,1,2400000.0
14647,71,72,1,2300000.0
14648,71,74,1,2500000.0
14649,71,76,1,2700000.0
14650,71,71,1,2400000.0
14651,71,79,1,3400000.0
14652,71,79,1,3000000.0
14653,71,73,1,2400000.0
14654,71,71,1,2500000.0
14655,71,76,1,3200000.0
14656,71,78,1,3400000.0
14657,71,71,1,2500000.0
14658,71,71,1,1700000.0
14659,71,71,2,1200000.0
14660,71,71,1,550000.0
14661,71,81,1,3800000.0
14662,71,74,1,3000000.0
14663,71,71,1,1400000.0
14664,71,73,1,2400000.0
14665,71,71,1,1900000.0
14666,71,71,1,1800000.0
14667,71,72,1,2800000.0
14668,71,71,1,2400000.0
14669,71,71,2,550000.0
14670,71,71,1,1900000.0
14671,71,71,1,1400000.0
14672,71,71,1,2400000.0
14673,71,71,1,2500000.0
14674,71,76,1,3200000.0
14675,71,81,1,3700000.0
14676,71,71,1,2100000.0
14677,71,78,1,2800000.0
14678,71,71,1,1700000.0
14679,71,73,1,2800000.0
14680,71,71,1,1400000.0
14681,71,71,1,2400000.0
14682,71,72,1,1800000.0
14683,71,71,1,1300000.0
14684,71,74,1,2500000.0
14685,71,73,1,2400000.0
14686,71,73,1,2400000.0
14687,71,81,1,3800000.0
14688,71,71,1,2100000.0
14689,71,71,1,2500000.0
14690,71,71,1,2400000.0
14691,71,74,1,2100000.0
14692,71,86,1,5000000.0
14693,71,71,1,750000.0
14694,71,71,1,1300000.0
14695,71,72,1,2300000.0
14697,71,74,1,2900000.0
14698,71,72,1,2800000.0
14699,71,71,2,1800000.0
14700,71,73,1,2800000.0
14701,71,75,1,3100000.0
14702,71,71,1,2000000.0
14703,71,71,1,725000.0
14704,71,74,1,2400000.0
14705,71,71,1,2500000.0
14706,71,73,1,3000000.0
14707,71,72,1,2300000.0
14708,71,71,1,950000.0
14709,71,71,1,2500000.0
14710,71,74,1,3000000.0
14711,71,76,1,2600000.0
14712,71,72,1,2100000.0
14713,71,78,1,2800000.0
14714,71,78,1,3400000.0
14715,71,77,1,3200000.0
14716,71,71,1,2500000.0
14717,71,71,1,2100000.0
14718,71,71,1,1900000.0
14719,71,71,1,1700000.0
14720,71,76,1,2600000.0
14721,71,71,2,675000.0
14722,71,71,2,1900000.0
14723,71,71,1,2500000.0
14724,71,71,1,2200000.0
14725,71,73,1,1900000.0
14726,71,81,1,3800000.0
14727,71,81,1,3400000.0
14728,71,74,1,2500000.0
14729,71,73,1,2900000.0
14730,71,72,1,2800000.0
14731,71,77,1,2800000.0
14732,71,71,1,2500000.0
14733,71,71,1,1700000.0
14734,71,78,1,3400000.0
14735,71,71,1,1400000.0
14736,71,71,2,1800000.0
14737,71,71,2,325000.0
14738,71,71,1,2200000.0
14739,71,71,1,2100000.0
14740,71,71,1,1200000.0
14741,71,83,1,4200000.0
14742,71,74,1,2500000.0
14743,71,75,1,3100000.0
14744,71,71,2,270000.0
14745,71,71,1,2400000.0
14746,71,85,1,5000000.0
14747,71,71,1,1800000.0
14748,71,80,1,3000000.0
14749,71,71,1,2600000.0
14750,71,71,1,1600000.0
14751,71,71,1,2100000.0
14752,71,71,1,2400000.0
14753,71,74,1,2500000.0
14754,71,71,1,1900000.0
14755,71,71,2,1700000.0
14756,71,71,1,1600000.0
14757,71,72,1,2700000.0
14758,71,79,1,3500000.0
14759,71,71,1,1900000.0
14760,71,71,1,2000000.0
14761,71,71,1,2000000.0
14762,71,72,1,2800000.0
14763,71,71,1,2500000.0
14764,71,71,1,900000.0
14765,71,79,1,3500000.0
14766,71,71,1,1200000.0
14767,71,76,1,3200000.0
14768,71,71,2,1800000.0
14769,71,71,1,2100000.0
14770,71,71,2,1900000.0
14771,71,71,1,2500000.0
14772,71,71,1,2500000.0
14773,71,75,1,3000000.0
14774,71,71,1,1700000.0
14775,71,78,1,3400000.0
14776,71,71,1,1500000.0
14777,71,71,1,2100000.0
14778,71,74,1,2500000.0
14779,71,82,1,3500000.0
14780,71,76,1,2700000.0
14781,71,72,1,2800000.0
14782,71,80,1,3700000.0
14783,71,83,1,3600000.0
14784,71,71,1,725000.0
14785,71,71,1,2200000.0
14786,71,72,1,2200000.0
14787,71,77,1,2800000.0
14788,71,74,1,3000000.0
14789,71,71,1,2400000.0
14790,71,76,1,3200000.0
14791,71,71,1,1700000.0
14792,71,71,1,1800000.0
14794,71,75,1,2500000.0
14795,71,71,1,1200000.0
14796,71,71,1,1800000.0
14797,71,71,1,2500000.0
14798,71,80,1,3200000.0
14799,71,79,1,3500000.0
14800,71,72,1,2300000.0
14801,71,71,1,2000000.0
14802,71,71,1,1800000.0
14803,71,75,1,2600000.0
14804,71,71,1,1800000.0
14805,71,71,2,1400000.0
14806,71,72,1,2800000.0
14807,71,71,1,1800000.0
14808,71,71,1,270000.0
14809,71,71,1,1800000.0
14810,71,71,1,1800000.0
14811,71,71,1,2500000.0
14812,71,72,1,2200000.0
14813,71,72,1,2300000.0
14814,71,76,1,2700000.0
14815,71,73,1,2300000.0
14816,71,71,1,2500000.0
14817,71,73,1,2800000.0
14818,71,71,1,1800000.0
14819,71,71,1,2500000.0
14820,71,74,1,2400000.0
14821,71,71,1,2500000.0
14822,71,71,1,1800000.0
14823,71,72,1,2200000.0
14824,71,72,1,1900000.0
14825,71,72,1,2200000.0
14826,71,71,1,950000.0
14827,71,71,1,950000.0
14828,71,71,1,1800000.0
14829,71,71,1,1300000.0
14830,71,71,1,1900000.0
14831,71,75,1,3000000.0
14832,71,72,1,2300000.0
14833,71,71,1,1800000.0
14834,71,71,2,750000.0
14835,71,71,1,160000.0
14836,71,71,1,2300000.0
14837,71,71,1,1900000.0
14838,71,79,1,3400000.0
14839,71,71,1,1700000.0
14840,71,71,1,1800000.0
14841,71,78,1,2800000.0
14842,71,81,1,3700000.0
14843,71,71,1,1900000.0
14844,71,71,1,1400000.0
14845,71,77,1,2400000.0
14846,71,71,2,725000.0
14847,71,71,1,1900000.0
14848,71,75,1,3100000.0
14849,71,71,1,2100000.0
14850,71,73,1,2900000.0
14851,71,75,1,2100000.0
14852,71,74,1,3000000.0
14853,71,71,1,1700000.0
14854,71,71,1,1400000.0
14855,71,74,1,2500000.0
14856,71,75,1,2200000.0
14857,71,76,1,2700000.0
14858,71,72,1,1800000.0
14859,71,77,1,2800000.0
14860,71,71,1,2600000.0
14861,71,74,1,2500000.0
14862,71,74,1,3000000.0
14863,71,81,1,3800000.0
14864,71,82,1,4000000.0
14865,71,71,1,950000.0
14866,71,73,1,2900000.0
14867,71,76,1,2700000.0
14870,71,74,1,2500000.0
14871,71,86,1,4700000.0
14872,71,71,1,2300000.0
14873,71,71,1,2300000.0
14874,71,71,1,1800000.0
14875,71,77,1,3200000.0
14876,71,74,1,2900000.0
14877,71,85,1,5000000.0
14878,71,71,1,1400000.0
14880,71,78,1,3400000.0
14881,71,71,1,1800000.0
14882,71,71,1,1800000.0
14883,71,71,1,1800000.0
14884,71,76,1,3100000.0
14885,71,71,1,1100000.0
14886,71,71,1,950000.0
14887,71,71,1,2400000.0
14888,71,75,1,2600000.0
14889,71,71,1,1600000.0
14890,71,71,1,1800000.0
14891,71,71,1,1400000.0
14892,71,71,2,2300000.0
14893,71,71,2,1600000.0
14894,71,77,1,2400000.0
14895,71,71,1,2600000.0
14896,71,71,1,1800000.0
14897,71,80,1,3200000.0
14898,71,71,1,2100000.0
14899,71,71,1,2500000.0
14900,71,71,1,1800000.0
14901,71,71,1,950000.0
14902,71,71,1,1200000.0
14903,71,71,1,1600000.0
14904,71,73,1,2800000.0
14905,71,71,1,325000.0
14906,71,72,1,2800000.0
14907,71,79,1,3000000.0
14908,71,80,1,3600000.0
14909,71,79,1,3000000.0
14910,71,78,1,3300000.0
14911,71,71,1,1400000.0
14912,71,71,1,2500000.0
14913,71,78,1,2800000.0
14914,71,76,1,3200000.0
14916,71,75,1,2600000.0
14917,71,73,1,2200000.0
14918,71,72,1,2700000.0
14919,71,79,1,3500000.0
14920,71,78,1,2400000.0
14921,71,74,1,2400000.0
14922,71,71,1,1600000.0
14923,71,75,1,3100000.0
14924,71,85,1,5000000.0
14925,71,71,1,1900000.0
14926,71,71,1,1400000.0
14927,71,74,1,2400000.0
14928,71,71,1,1600000.0
14929,71,71,1,1600000.0
14930,71,77,1,3200000.0
14931,71,73,1,2400000.0
14932,71,72,1,2200000.0
14933,71,73,1,2900000.0
14934,71,73,1,2300000.0
14935,71,71,2,2100000.0
14936,71,80,1,3200000.0
14937,71,71,1,2400000.0
14938,71,74,1,2900000.0
14939,71,79,1,3500000.0
14940,71,72,1,2800000.0
14941,71,75,1,2600000.0
14942,71,71,1,1800000.0
14943,71,73,1,2400000.0
14944,71,71,1,1600000.0
14945,71,71,1,1800000.0
14947,71,79,1,2600000.0
14948,71,72,1,2700000.0
14949,71,71,1,2400000.0
14950,71,71,2,1700000.0
14951,71,71,1,1600000.0
14952,71,76,1,3200000.0
14953,71,71,2,1600000.0
14954,71,74,1,2400000.0
14955,71,71,2,725000.0
14956,71,76,1,2600000.0
14957,71,74,1,3000000.0
14958,71,71,1,2600000.0
14959,71,79,1,3500000.0
14960,71,74,1,2500000.0
14961,71,71,2,2000000.0
14962,71,78,1,3400000.0
14963,71,71,1,2200000.0
14964,71,79,1,2600000.0
14965,71,71,1,2500000.0
14966,71,76,1,3200000.0
14967,71,72,2,2200000.0
14968,71,71,1,1600000.0
14969,71,71,1,1700000.0
14970,71,71,1,2000000.0
14971,71,71,1,550000.0
14972,71,71,1,2100000.0
14973,71,71,1,1800000.0
14974,71,71,1,2400000.0
14975,71,78,1,3400000.0
14976,71,71,1,725000.0
14977,71,71,2,1800000.0
14978,71,76,1,2600000.0
14979,71,71,1,1400000.0
14980,71,71,1,1900000.0
14981,71,79,1,3600000.0
14982,71,76,1,3200000.0
14983,71,71,1,2500000.0
14984,71,71,1,2500000.0
14985,71,83,1,3800000.0
14986,71,71,1,2300000.0
14987,71,72,1,2300000.0
14988,71,71,1,1600000.0
14989,71,83,1,3800000.0
14990,71,73,1,2400000.0
14991,71,77,1,2800000.0
14992,71,78,1,3300000.0
14993,71,72,1,2700000.0
14994,71,71,1,2000000.0
14995,71,75,1,2600000.0
14996,71,71,1,1100000.0
14997,71,84,1,4200000.0
14998,71,71,1,725000.0
14999,71,72,1,2800000.0
15000,71,71,1,2400000.0
15001,71,72,1,2700000.0
15002,71,71,1,1900000.0
15003,71,71,1,1900000.0
15004,71,81,1,3800000.0
15005,71,72,1,2200000.0
15006,71,71,1,675000.0
15007,71,74,1,2500000.0
15008,71,71,1,675000.0
15009,71,71,1,2200000.0
15010,71,71,1,1600000.0
15011,71,71,1,2400000.0
15012,71,71,1,2400000.0
15013,71,71,1,2200000.0
15015,71,78,1,2800000.0
15016,71,71,1,2500000.0
15017,71,71,1,675000.0
15018,71,80,1,2800000.0
15019,71,75,1,3100000.0
15020,71,73,1,2400000.0
15021,71,71,2,1400000.0
15022,71,71,1,2200000.0
15023,71,80,1,3100000.0
15024,71,73,1,2900000.0
15025,71,78,1,3400000.0
15026,71,80,1,3700000.0
15027,71,71,1,2200000.0
15028,71,71,1,1600000.0
15029,71,71,1,160000.0
15030,71,76,1,3200000.0
15031,71,71,1,2400000.0
15032,71,71,1,1800000.0
15033,71,78,1,2800000.0
15034,71,71,3,270000.0
15035,71,78,1,3300000.0
15036,71,74,1,2500000.0
15037,71,83,1,3700000.0
15038,71,79,1,3000000.0
15039,71,74,1,2500000.0
15040,71,71,2,1500000.0
15041,71,74,1,3000000.0
15042,71,71,1,2500000.0
15043,71,78,1,2500000.0
15044,71,79,1,3500000.0
15045,71,71,1,850000.0
15046,71,73,1,2900000.0
15047,71,83,1,4300000.0
15048,71,75,1,2600000.0
15049,71,71,1,1800000.0
15050,71,71,1,2500000.0
15051,71,71,1,1900000.0
15052,71,71,1,1400000.0
15053,71,71,1,2200000.0
15054,71,74,1,2500000.0
15055,71,71,2,1400000.0
15056,71,71,1,1400000.0
15057,71,80,1,3200000.0
15058,71,71,2,1400000.0
15059,71,77,1,3200000.0
15060,71,71,1,750000.0
15061,71,71,1,325000.0
15062,71,71,2,850000.0
15063,71,72,1,2800000.0
15064,71,71,1,1600000.0
15065,71,71,1,2500000.0
15066,71,71,1,2400000.0
15067,71,71,1,2300000.0
15068,71,77,1,3200000.0
15069,71,74,1,2500000.0
15070,71,80,1,3700000.0
15071,71,80,1,3200000.0
15072,71,71,1,1600000.0
15073,71,73,1,2900000.0
15074,71,71,1,550000.0
15075,71,71,1,325000.0
15076,71,71,1,2400000.0
15077,71,79,1,3500000.0
15078,71,71,1,2400000.0
15079,71,77,1,2700000.0
15080,71,73,1,2000000.0
15081,71,71,1,1900000.0
15082,71,73,1,2300000.0
15083,71,76,1,3200000.0
15084,71,71,1,2400000.0
15086,71,71,1,2400000.0
15087,71,71,2,2300000.0
15088,71,71,1,1800000.0
15089,71,78,1,2500000.0
15090,71,80,1,3600000.0
15091,71,73,1,2900000.0
15092,72,74,1,3200000.0
15093,72,73,1,2900000.0
15094,72,72,1,2200000.0
15095,72,72,1,3000000.0
15096,72,72,1,2400000.0
15097,72,72,1,2700000.0
15098,72,72,1,1300000.0
15099,72,72,1,2400000.0
15100,72,72,1,3100000.0
15101,72,72,1,2800000.0
15102,72,75,1,3300000.0
15103,72,72,1,1800000.0
15104,72,84,1,5500000.0
15105,72,72,1,1800000.0
15106,72,74,1,3700000.0
15107,72,76,1,3400000.0
15108,72,73,1,3600000.0
15110,72,73,1,3600000.0
15111,72,77,1,3500000.0
15112,72,72,1,2100000.0
15113,72,72,1,1800000.0
15114,72,77,1,3500000.0
15115,72,72,2,3100000.0
15116,72,83,1,5500000.0
15117,72,82,1,5000000.0
15118,72,73,1,3600000.0
15119,72,72,2,2700000.0
15120,72,74,1,3100000.0
15121,72,72,1,1800000.0
15122,72,72,1,3100000.0
15123,72,72,1,1800000.0
15124,72,72,1,2300000.0
15125,72,72,1,2500000.0
15126,72,72,2,2600000.0
15127,72,72,3,1300000.0
15128,72,72,1,3300000.0
15129,72,78,1,4200000.0
15130,72,77,1,4100000.0
15131,72,79,1,3200000.0
15132,72,72,1,3100000.0
15133,72,72,1,2500000.0
15134,72,72,1,3100000.0
15135,72,72,2,2500000.0
15136,72,72,2,2500000.0
15137,72,72,2,2500000.0
15138,72,75,1,3900000.0
15139,72,80,1,4600000.0
15140,72,72,2,2400000.0
15141,72,77,1,3500000.0
15142,72,72,1,3000000.0
15143,72,76,2,4100000.0
15144,72,82,1,4400000.0
15145,72,72,1,3300000.0
15146,72,76,2,3400000.0
15147,72,74,1,3800000.0
15148,72,72,1,2000000.0
15149,72,72,1,1400000.0
15150,72,83,1,5500000.0
15151,72,73,1,3700000.0
15152,72,72,2,1500000.0
15153,72,72,1,1800000.0
15154,72,84,1,4900000.0
15155,72,79,1,4400000.0
15156,72,72,1,210000.0
15157,72,72,1,2500000.0
15158,72,72,1,1800000.0
15159,72,79,1,4400000.0
15160,72,78,1,3600000.0
15161,72,73,1,2900000.0
15162,72,73,1,3700000.0
15163,72,80,1,3900000.0
15164,72,72,1,1800000.0
15165,72,73,1,2800000.0
15166,72,72,1,3100000.0
15167,72,72,1,2400000.0
15168,72,73,1,2900000.0
15169,72,82,1,5000000.0
15170,72,73,1,3000000.0
15171,72,77,1,3500000.0
15172,72,73,1,3800000.0
15173,72,72,1,3300000.0
15174,72,72,2,2900000.0
15175,72,81,1,4700000.0
15176,72,80,1,4500000.0
15177,72,72,1,2500000.0
15178,72,80,1,4600000.0
15179,72,81,1,4000000.0
15180,72,75,1,3900000.0
15181,72,76,1,2900000.0
15182,72,83,1,4700000.0
15183,72,74,1,3100000.0
15184,72,72,1,1700000.0
15185,72,78,1,4300000.0
15186,72,72,1,2400000.0
15187,72,72,2,2800000.0
15188,72,72,1,2000000.0
15189,72,82,1,4400000.0
15190,72,85,1,6000000.0
15191,72,77,1,3500000.0
15192,72,86,1,6000000.0
15193,72,77,1,3500000.0
15194,72,73,1,3700000.0
15195,72,72,1,2500000.0
15196,72,81,1,4200000.0
15197,72,72,2,3100000.0
15198,72,84,1,5500000.0
15199,72,78,1,4300000.0
15200,72,76,1,3400000.0
15201,72,72,2,425000.0
15202,72,72,1,3300000.0
15203,72,77,1,3400000.0
15204,72,76,1,3400000.0
15205,72,72,2,1300000.0
15206,72,72,1,3300000.0
15207,72,75,1,3300000.0
15208,72,78,1,4300000.0
15209,72,72,2,3100000.0
15210,72,72,2,3000000.0
15211,72,73,1,2900000.0
15212,72,72,1,1800000.0
15213,72,75,1,3900000.0
15214,72,76,1,4100000.0
15216,72,77,1,3000000.0
15217,72,72,1,875000.0
15218,72,72,1,1200000.0
15219,72,73,1,3500000.0
15220,72,74,1,3100000.0
15221,72,73,1,3000000.0
15222,72,85,1,5500000.0
15223,72,72,1,3300000.0
15224,72,72,2,2500000.0
15225,72,86,1,6000000.0
15226,72,80,1,4600000.0
15227,72,83,1,4700000.0
15228,72,75,1,3200000.0
15229,72,78,1,3600000.0
15230,72,78,1,3100000.0
15231,72,72,2,1800000.0
15232,72,79,1,4500000.0
15233,72,79,1,3200000.0
15234,72,72,1,425000.0
15235,72,75,1,3900000.0
15236,72,79,1,4300000.0
15237,72,74,1,2600000.0
15238,72,78,1,4300000.0
15239,72,75,1,3200000.0
15240,72,74,1,3000000.0
15241,72,72,1,1800000.0
15242,72,72,1,3100000.0
15243,72,72,2,3100000.0
15244,72,75,1,3900000.0
15245,72,80,1,4600000.0
15246,72,75,1,3900000.0
15247,72,72,2,1800000.0
15248,72,72,1,2500000.0
15249,72,72,1,1800000.0
15250,72,78,1,3600000.0
15251,72,72,1,950000.0
15252,72,76,1,3400000.0
15253,72,72,1,950000.0
15254,72,73,1,2800000.0
15255,72,75,1,3900000.0
15256,72,76,1,4100000.0
15257,72,72,2,2700000.0
15258,72,76,1,4100000.0
15259,72,72,1,3400000.0
15261,72,75,1,3900000.0
15262,72,79,1,3700000.0
15263,72,72,3,975000.0
15264,72,72,2,2100000.0
15265,72,72,1,1300000.0
15266,72,75,1,3200000.0
15267,72,75,1,3300000.0
15268,72,77,1,3500000.0
15269,72,76,1,3400000.0
15270,72,73,1,2400000.0
15271,72,72,1,2300000.0
15273,72,75,1,3900000.0
15274,72,78,1,3600000.0
15275,72,74,1,3800000.0
15276,72,74,1,3200000.0
15277,72,78,1,4300000.0
15278,72,72,1,2900000.0
15279,72,79,1,4400000.0
15280,72,77,1,4200000.0
15281,72,72,1,1300000.0
15282,72,74,1,2500000.0
15283,72,72,1,2200000.0
15284,72,72,1,3400000.0
15285,72,76,1,3400000.0
15286,72,74,1,3700000.0
15287,72,77,1,3400000.0
15288,72,72,1,3100000.0
15289,72,72,1,2300000.0
15290,72,87,1,6000000.0
15291,72,72,1,2900000.0
15292,72,72,1,3100000.0
15293,72,77,1,4200000.0
15294,72,72,1,3000000.0
15295,72,72,1,3100000.0
15296,72,72,1,3400000.0
15297,72,81,1,4200000.0
15298,72,84,1,4500000.0
15299,72,72,1,3200000.0
15300,72,85,1,6000000.0
15301,72,83,1,4700000.0
15302,72,80,1,4600000.0
15303,72,72,1,3400000.0
15304,72,73,1,3700000.0
15305,72,72,1,3000000.0
15306,72,72,1,1600000.0
15307,72,72,1,3300000.0
15308,72,72,1,2600000.0
15309,72,77,1,3000000.0
15310,72,82,2,3800000.0
15311,72,73,1,2500000.0
15312,72,72,1,1300000.0
15313,72,80,1,4600000.0
15314,72,73,1,3700000.0
15315,72,72,1,2500000.0
15316,72,72,2,2400000.0
15317,72,72,1,2500000.0
15318,72,72,1,210000.0
15319,72,73,1,2800000.0
15320,72,72,1,425000.0
15321,72,80,1,4600000.0
15322,72,72,1,3300000.0
15323,72,76,1,4100000.0
15324,72,78,1,3600000.0
15325,72,72,1,2400000.0
15326,72,76,1,2900000.0
